market,region,district,date,commodity,price_type,price,currency,source
Kintampo,Bono East,Kintampo North Municipal,2025-08-13,Tomatoes (local),Retail,22.97,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-08-13,Yam,Retail,10.63,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-08-13,Yam (puna),Retail,22.62,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Cassava,Retail,8.28,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Cowpeas (white),Retail,27.78,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Eggplants,Retail,19.29,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Eggs,Retail,67.5,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Gari,Retail,14.33,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Maize,Retail,6.65,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Maize (yellow),Retail,7.96,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Meat (chicken),Retail,42.0,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Millet,Retail,21.46,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Onions,Retail,14.33,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Peppers (dried),Retail,108.98,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Peppers (fresh),Retail,74.38,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Plantains (apem),Retail,36.11,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Plantains (apentu),Retail,26.22,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Rice (imported),Retail,18.05,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Rice (local),Retail,18.81,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Soybeans,Retail,19.53,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Tomatoes (local),Retail,18.63,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Tomatoes (navrongo),Retail,19.65,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Yam,Retail,13.13,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-08-13,Yam (puna),Retail,12.62,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Cassava,Retail,3.6,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Cassava,Wholesale,1.75,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Cowpeas (white),Retail,16.67,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Eggplants,Retail,12.94,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Eggs,Retail,50.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Gari,Retail,11.93,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Gari,Wholesale,10.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Maize,Retail,5.56,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Maize,Wholesale,6.15,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Maize (yellow),Retail,5.56,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Maize (yellow),Wholesale,6.15,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Meat (chicken),Retail,52.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Millet,Retail,12.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Onions,Retail,15.52,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Peppers (dried),Retail,83.33,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Peppers (dried),Wholesale,74.07,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Peppers (fresh),Retail,50.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Peppers (fresh),Wholesale,25.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Plantains (apem),Retail,35.55,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Plantains (apem),Wholesale,14.33,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Plantains (apentu),Retail,35.55,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Plantains (apentu),Wholesale,16.24,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Rice (imported),Retail,21.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Rice (imported),Wholesale,18.25,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Rice (local),Retail,14.44,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Rice (local),Wholesale,11.84,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Sorghum,Retail,12.0,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Soybeans,Retail,12.5,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Tomatoes (local),Retail,13.27,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Yam,Retail,9.7,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Yam,Wholesale,7.83,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Yam (puna),Retail,9.7,GHS,MoFA SRID
Nana Bosomah,Bono,Sunyani Municipal,2025-08-13,Yam (puna),Wholesale,7.83,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Cassava,Retail,4.67,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Cowpeas (white),Retail,12.45,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Cowpeas (white),Wholesale,18.11,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Eggplants,Retail,15.41,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Eggplants,Wholesale,21.64,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Eggs,Retail,60.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Gari,Retail,12.06,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Gari,Wholesale,7.72,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Maize,Retail,10.46,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Maize,Wholesale,11.31,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Maize (yellow),Retail,12.03,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Maize (yellow),Wholesale,12.29,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Meat (chicken),Wholesale,20.02,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Millet,Retail,9.21,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Millet,Wholesale,14.39,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Onions,Retail,30.52,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Onions,Wholesale,41.92,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Peppers (dried),Retail,20.16,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Peppers (dried),Wholesale,27.85,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Peppers (fresh),Retail,48.82,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Peppers (fresh),Wholesale,22.84,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Plantains (apem),Retail,31.35,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Plantains (apem),Wholesale,15.46,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Plantains (apentu),Retail,24.07,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Plantains (apentu),Wholesale,19.88,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Rice (imported),Retail,10.38,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Rice (imported),Wholesale,14.65,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Rice (local),Retail,9.24,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Rice (local),Wholesale,14.17,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Soybeans,Retail,10.83,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Soybeans,Wholesale,22.24,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Tomatoes (local),Retail,11.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Tomatoes (local),Wholesale,14.76,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Yam,Retail,12.49,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Yam,Wholesale,14.48,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Yam (puna),Retail,13.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-08-14,Yam (puna),Wholesale,15.25,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-08-14,Cowpeas (white),Retail,15.78,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-08-14,Cowpeas (white),Wholesale,14.69,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-08-14,Eggs,Retail,61.67,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-08-14,Eggs,Wholesale,53.33,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-08-14,Maize,Retail,7.07,GHS,MoFA SRID
Goaso,Ahafo,Asunafo North Municipal,2025-08-14,Maize,Wholesale,8.09,GHS,MoFA SRID
