countryiso3,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price
GHA,6/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,65.51
GHA,6/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,19.47
GHA,6/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Gari,68 KG,Wholesale,GHS,593.84
GHA,6/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,383.33
GHA,6/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,98.69
GHA,6/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,128.09
GHA,6/15/2022,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Millet,KG,Retail,GHS,7.59
GHA,6/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Gari,KG,Retail,GHS,6.37
GHA,6/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,cereals and tubers,Yam (puna),KG,Retail,GHS,10.68
GHA,6/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,pulses and nuts,Cowpeas,KG,Retail,GHS,11.16
GHA,6/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,pulses and nuts,Soybeans,KG,Retail,GHS,18.84
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Millet,93 KG,Wholesale,GHS,678.9
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,926.09
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,446.98
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Cowpeas,KG,Retail,GHS,15.17
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,249.35
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,1476.19
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,150.76
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),KG,Retail,GHS,35.56
GHA,6/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Tomatoes (navrongo),KG,Retail,GHS,12.44
GHA,6/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Millet,93 KG,Wholesale,GHS,488.85
GHA,6/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,531.03
GHA,6/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Yam,250 KG,Wholesale,GHS,551.95
GHA,6/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,755.84
GHA,6/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,111.76
GHA,6/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Millet,93 KG,Wholesale,GHS,477.13
GHA,6/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,245.49
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Maize,100 KG,Wholesale,GHS,363.71
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Millet,93 KG,Wholesale,GHS,341
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,374.69
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Yam,250 KG,Wholesale,GHS,776.06
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,781.63
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,117.67
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,71.11
GHA,6/15/2022,UPPER EAST,GARU TEMPANE,Garu,10.85,-0.18,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,69.44
GHA,6/15/2022,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Maize,100 KG,Wholesale,GHS,476.92
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Gari,68 KG,Wholesale,GHS,571.55
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize,100 KG,Wholesale,GHS,582.44
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,605.37
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),KG,Retail,GHS,8.28
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,315.2
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,825.84
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,2729.2
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam (puna),KG,Retail,GHS,9.54
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,524.51
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,686.48
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,538.7
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,88.83
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,78.56
GHA,6/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),KG,Retail,GHS,14.67
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Cassava,91 KG,Wholesale,GHS,177.29
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize,100 KG,Wholesale,GHS,511.37
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,554.01
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Millet,93 KG,Wholesale,GHS,667.01
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,661.57
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Yam,250 KG,Wholesale,GHS,752.13
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,1037.22
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,151.34
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,286.19
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,177.41
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,124.63
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,pulses and nuts,Soybeans,KG,Retail,GHS,12.15
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,507.39
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Onions,73 KG,Wholesale,GHS,394.24
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,302.43
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,115.55
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apem),KG,Retail,GHS,11.84
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,115.21
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,19.75
GHA,7/15/2022,ASHANTI,KMA,Kumasi,6.68,-1.62,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,53.41
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,cereals and tubers,Cassava,91 KG,Wholesale,GHS,90.89
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,cereals and tubers,Millet,93 KG,Wholesale,GHS,550.9
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,374
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,599.79
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,378.04
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,206.49
GHA,7/15/2022,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.06,-1.73,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,54.47
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Maize,100 KG,Wholesale,GHS,458.33
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Millet,93 KG,Wholesale,GHS,658.75
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,289.95
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam,250 KG,Wholesale,GHS,789.41
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,1021.83
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,537.93
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,12.06
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,388.7
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,474.07
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,34.81
GHA,7/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,55.19
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Gari,68 KG,Wholesale,GHS,231.2
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Millet,93 KG,Wholesale,GHS,532.89
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,364
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Rice (imported),KG,Retail,GHS,9.85
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,431.64
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Yam,250 KG,Wholesale,GHS,497.5
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,491.29
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,581.76
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,99.63
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,318
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,172.12
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,40.7
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,15.72
GHA,7/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,46.2
GHA,7/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,453.82
GHA,7/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,908.33
GHA,7/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,102.07
GHA,7/15/2022,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,99.31
GHA,7/15/2022,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Millet,KG,Retail,GHS,8.85
GHA,7/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,619.98
GHA,7/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,583.99
GHA,7/15/2022,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.22,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,250.67
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,795.7
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,3477.12
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,cereals and tubers,Yam (puna),KG,Retail,GHS,19.56
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,1063.31
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,31.11
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,823.19
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,772.43
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,316.56
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,636.87
GHA,7/15/2022,GREATER ACCRA,TEMA METROPOLIS,Tema,5.62,-0.02,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,150.01
GHA,7/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,558.97
GHA,7/15/2022,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.83,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,377.62
GHA,7/15/2022,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Millet,93 KG,Wholesale,GHS,516.89
GHA,7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Gari,68 KG,Wholesale,GHS,345.22
GHA,7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Millet,93 KG,Wholesale,GHS,510.24
GHA,7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,238.03
GHA,7/15/2022,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,101.73
GHA,7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Millet,93 KG,Wholesale,GHS,510.84
GHA,7/15/2022,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.48,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,390.44
GHA,7/15/2022,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Sorghum,KG,Retail,GHS,7.53
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Maize,100 KG,Wholesale,GHS,354.03
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,319.05
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Millet,KG,Retail,GHS,7.9
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,204.44
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (imported),KG,Retail,GHS,9.75
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (local),50 KG,Wholesale,GHS,259.28
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Yam,250 KG,Wholesale,GHS,1338.44
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,1321.07
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,820.63
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",KG,Retail,GHS,11.63
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,445.67
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,82.21
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,263.65
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,67.39
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,vegetables and fruits,Onions,73 KG,Wholesale,GHS,684.52
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,vegetables and fruits,Peppers (dried),16 KG,Wholesale,GHS,232.31
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,160.93
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,15.83
GHA,7/15/2022,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,66.22
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Gari,68 KG,Wholesale,GHS,629.07
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,600.73
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Millet,93 KG,Wholesale,GHS,773.07
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Rice (imported),50 KG,Wholesale,GHS,366.4
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Sorghum,109 KG,Wholesale,GHS,871.97
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam,250 KG,Wholesale,GHS,2337.4
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,cereals and tubers,Yam (puna),250 KG,Wholesale,GHS,3160.25
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs",Eggs,30 pcs,Wholesale,GHS,699.95
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,Wholesale,GHS,374.99
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,"meat, fish and eggs","Meat (chicken, local)",10 KG,Wholesale,GHS,540.39
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Cowpeas (white),109 KG,Wholesale,GHS,500.53
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,pulses and nuts,Soybeans,109 KG,Wholesale,GHS,145.83
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Eggplants,27 KG,Wholesale,GHS,530.25
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Onions,73 KG,Wholesale,GHS,571.03
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apem),Bunch,Wholesale,GHS,96.41
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Plantains (apentu),Bunch,Wholesale,GHS,100.41
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),52 KG,Wholesale,GHS,103.36
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (local),KG,Retail,GHS,17.74
GHA,7/15/2022,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.93,-1.7,vegetables and fruits,Tomatoes (navrongo),52 KG,Wholesale,GHS,78.55
GHA,8/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,"meat, fish and eggs",Meat (chicken),10 KG,Wholesale,GHS,444.46
GHA,8/15/2022,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.33,-2.33,vegetables and fruits,Peppers (fresh),20 KG,Wholesale,GHS,528
GHA,8/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Gari,68 KG,Wholesale,GHS,231.26
GHA,8/15/2022,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.58,-1.93,cereals and tubers,Maize (yellow),100 KG,Wholesale,GHS,331.54
